Open,High,Low,Close,Adj Close,Volume
885418.625,896566.3125,885805.5625,894593.0,894593.0,136043628620
894577.75,893516.25,887091.6875,888997.5625,888997.5625,111598742206
888932.75,901105.5,887348.4375,895735.1875,895735.1875,93095640281
894728.8125,905593.625,898334.3125,905629.5625,905629.5625,80515049330
905897.9375,910666.3125,905765.4375,907804.625,907804.625,63098190459
907924.125,907978.0,896978.625,901578.25,901578.25,67130612286
901940.125,910180.6875,902255.8125,909324.0,909324.0,89256517570
909976.75,918737.25,906247.875,908184.75,908184.75,94995472056
907543.625,910146.8125,904217.25,921608.375,921608.375,89602794490
919944.375,925883.25,921236.5,921606.375,921606.375,96627544707
922642.75,930710.375,922292.1875,930562.1875,930562.1875,99123373674
930869.25,939574.875,930511.25,937583.125,937583.125,93647937186
937795.375,942216.375,934157.5625,937608.125,937608.125,71784964620
937800.25,942595.625,936924.375,940943.5625,940943.5625,88889407936
940389.25,954977.3125,943147.8125,954251.75,954251.75,118709302477
953975.3125,995656.0,954249.8125,995656.0,995656.0,185669065680
995535.4375,1052576.125,996974.875,1041710.125,1041710.125,241018542750
1042129.5,1109539.125,1038822.9375,1105781.5,1105781.5,330497683400
1106016.625,1107574.5,1063025.875,1078002.25,1078002.25,165182887045
1078997.625,1078997.625,1034348.25,1075016.25,1075016.25,172333341154
1075882.375,1094085.75,1076591.5,1088542.0,1088542.0,148444748850
1089434.375,1133782.5,1090531.5,1125520.75,1125520.75,201788505720
1127490.375,1181342.625,1128247.5,1181342.625,1181342.625,286438248700
1180379.0,1183180.125,1150701.125,1173151.5,1173151.5,240198538800
1171992.125,1171953.25,1122575.5,1159493.25,1159493.25,226140512500
1158756.375,1162515.0,1142603.5,1162515.0,1162515.0,119581719200
1162412.5,1209403.5,1155893.75,1202971.625,1202971.625,178067406890
1203323.5,1245300.25,1203916.375,1229052.875,1229052.875,267264105027
1228872.375,1259066.5,1235420.875,1258881.375,1258881.375,223314459680
1259556.875,1385054.75,1260194.0,1379382.75,1379382.75,412055225187
1381771.75,1406141.125,1074738.125,1196467.375,1196467.375,602376662775
1197482.75,1247965.125,1055720.75,1083543.375,1083543.375,422603076000
1085087.875,1091210.625,989090.8125,1091210.625,1091210.625,335739569216
1090718.125,1132211.5,1065133.625,1094486.625,1094486.625,190640531859
1096943.0,1099712.5,1058583.75,1085623.625,1085623.625,170602826570
1085157.0,1095066.375,1076775.75,1089641.375,1089641.375,139024029760
1090164.75,1099374.75,909582.0,923267.5625,923267.5625,369100697113
920206.0,970748.125,891142.125,945559.1875,945559.1875,261199701100
944270.4375,973247.125,918352.125,967357.25,967357.25,198368432000
968716.75,980389.8125,953823.3125,960815.6875,960815.6875,109256309504
960498.75,966562.4375,954310.5,966015.3125,966015.3125,83475776664
965997.75,986539.6875,966935.4375,983014.5625,983014.5625,97830714784
982319.4375,1056023.125,984991.75,1053271.625,1053271.625,179921065931
1054936.375,1070170.875,1003992.5625,1043318.8125,1043318.8125,265563143566
1045339.375,1062315.375,1039450.875,1055322.875,1055322.875,123981568750
1054265.25,1056046.125,1042633.5625,1051109.625,1051109.625,101852965676
1051723.75,1089090.5,1051707.375,1082539.75,1082539.75,130542843620
1083028.375,1101020.0,1054090.25,1084724.625,1084724.625,136750620570
1085693.625,1083518.5,1069677.375,1070575.125,1070575.125,85538652754
1058561.875,1075612.375,1042145.4375,1042613.8125,1042613.8125,130050064550
1041722.625,1052451.125,1041044.5625,1046915.625,1046915.625,140314998750
1047906.1875,1074848.375,1044685.1875,1074355.625,1074355.625,154503024300
1075260.625,1085848.75,1071567.25,1083300.0,1083300.0,147927125080
1083371.75,1088200.875,1083371.75,1085467.125,1085467.125,81245552472
1086029.0,1087620.25,1082306.0,1082789.25,1082789.25,71658353403
1083560.625,1081821.5,1082414.0,1076129.125,1076129.125,91464919029
1076803.625,1117530.25,1074832.75,1115255.125,1115255.125,189149155140
1115873.375,1139548.375,1122129.25,1139305.0,1139305.0,172919214500
1140431.625,1156395.875,1121766.625,1156173.75,1156173.75,166628189349
1155785.25,1185300.875,1156577.75,1171533.0,1171533.0,228955737780
1173148.125,1189721.75,1154754.625,1186309.25,1186309.25,176386850640
1187014.5,1187139.625,1162792.5,1168866.375,1168866.375,129941294080
1170072.375,1188685.375,1170868.625,1175486.875,1175486.875,126546994980
1177740.125,1212724.125,1182119.125,1212114.75,1212114.75,166747303486
1213222.5,1234881.125,1189202.125,1216800.5,1216800.5,231045260707
1218666.25,1244791.75,1089691.25,1143451.0,1143451.0,468266350200
1144887.25,1151937.25,1086687.625,1132615.0,1132615.0,218179906680
1132871.625,1156232.5,1125920.25,1150687.875,1150687.875,117149178990
1149622.5,1151043.0,1142062.75,1144232.125,1144232.125,77333330100
1143893.125,1152224.625,1123944.375,1137940.625,1137940.625,115566254830
1139196.0,1151766.0,1123225.5,1143167.875,1143167.875,156981168540
1145057.0,1144488.625,1141440.625,1142371.5,1142371.5,101777286066
1142564.25,1177576.75,1142372.875,1172380.875,1172380.875,139526616390
1170874.75,1211998.625,1172860.375,1202900.875,1202900.875,156913710980
1206350.125,1220020.875,1203763.125,1212340.5,1212340.5,113911742694
1212731.375,1215088.5,1199739.0,1204620.875,1204620.875,89005046849
1205563.5,1235983.25,1194401.625,1235464.75,1235464.75,125239547660
1234664.0,1275262.625,1236563.375,1272791.625,1272791.625,213256762360
1272221.0,1280660.125,1255716.625,1271590.75,1271590.75,154874995000
1271397.375,1331686.75,1271100.375,1320482.0,1320482.0,214422142660
1327261.375,1354316.0,1279488.25,1326258.5,1326258.5,373757679040
1322563.375,1327580.5,1270786.625,1292539.125,1292539.125,158155920960
1293025.125,1319241.125,1277126.0,1317258.5,1317258.5,131687423000
1315653.375,1335235.5,1317993.25,1338027.0,1338027.0,149193801500
1338877.375,1351475.0,1326383.0,1340906.125,1340906.125,210182148840
1340985.75,1393038.75,1340540.625,1393038.75,1393038.75,261010442384
1395522.875,1451891.25,1389089.0,1438599.0,1438599.0,423497845449
1438253.875,1475890.25,1436427.875,1467908.75,1467908.75,363513477300
1470718.0,1472986.0,1416698.5,1445066.75,1445066.75,211000583700
1444076.625,1460108.25,1425390.875,1458822.625,1458822.625,154419073830
1459225.5,1469709.5,1463610.125,1469087.625,1469087.625,177349363596
1469526.25,1472622.5,1383218.875,1406324.625,1406324.625,334766733840
1405968.25,1416725.25,1324666.125,1326697.5,1326697.5,383707460179
1327101.25,1385952.125,1318006.5,1377733.25,1377733.25,246084831364
1378741.75,1467303.875,1236478.375,1281782.375,1281782.375,647130650030
1281323.25,1370290.0,1281323.25,1349629.375,1349629.375,325197529200
1350536.25,1408241.75,1349090.0,1400202.25,1400202.25,260436838160
1400660.875,1418434.375,1395239.75,1413689.875,1413689.875,436386862169
1413965.25,1429477.625,1401533.0,1423805.25,1423805.25,281667708380
1423989.0,1431942.0,1424596.75,1408298.0,1408298.0,335623247934
1410236.375,1423152.75,1299410.625,1338697.625,1338697.625,719685293040
1330075.75,1332400.625,1240347.875,1241092.375,1241092.375,797064842898
1240483.25,1256704.375,1080263.625,1098495.875,1098495.875,700847313109
1101780.75,1206890.625,1101780.75,1168043.125,1168043.125,458149969200
1168606.375,1182291.375,1170525.875,1174148.625,1174148.625,319122769680
1175407.125,1259871.625,1176937.5,1258220.75,1258220.75,378846241153
1258344.25,1259274.375,1132314.75,1171270.375,1171270.375,425174691879
1172286.375,1183289.0,1154562.375,1164498.25,1164498.25,278670504200
1164341.25,1161341.375,1045668.0625,1046788.0,1046788.0,548268496765
1045693.6875,1089485.875,1009040.75,1086156.375,1086156.375,486595848583
1087536.5,1125437.75,1065396.375,1078990.75,1078990.75,338932964840
1084939.75,1160133.25,1076550.0,1161965.5,1161965.5,413927372739
1160643.25,1183880.125,1146422.5,1168211.0,1168211.0,364059242520
1167017.25,1173019.625,1131385.5,1154439.5,1154439.5,331309254299
1156926.0,1167964.75,1138303.375,1146388.875,1146388.875,394220478095
1146623.375,1200309.5,1146397.625,1196814.375,1196814.375,499463037483
1196724.875,1219069.125,1184866.125,1206540.375,1206540.375,323419788234
1206663.125,1235738.125,1200901.25,1229084.875,1229084.875,573395641971
1229954.625,1285675.875,1229403.125,1276617.875,1276617.875,647839388556
1278526.375,1298901.75,1259767.0,1273943.0,1273943.0,490477904486
1274943.5,1274933.0,1253591.0,1267278.375,1267278.375,467332984960
1268438.875,1342751.125,1269238.25,1336416.625,1336416.625,577675765860
1332190.375,1349010.875,1318935.25,1338005.875,1338005.875,360419159770
1333174.125,1347191.875,1321725.5,1336925.75,1336925.75,237964719680
1337630.625,1361096.0,1332275.875,1349408.375,1349408.375,275299233658
1348761.0,1358654.0,1346451.875,1355738.125,1355738.125,246544871626
1356114.875,1383010.5,1354654.375,1379266.5,1379266.5,247444079020
1379037.625,1380847.5,1361637.625,1360511.375,1360511.375,327217751954
1361248.125,1366273.375,1311322.0,1327144.5,1327144.5,399488325610
1328336.25,1356714.25,1322415.75,1325683.375,1325683.375,289343326234
1325410.875,1348914.625,1322753.75,1331337.875,1331337.875,231131075634
1331440.0,1347886.5,1331440.0,1343050.875,1343050.875,208031324933
1343402.875,1352638.75,1332517.375,1351267.375,1351267.375,286578550800
1351108.875,1391085.875,1352899.625,1383400.0,1383400.0,308865366520
1383925.25,1388598.625,1375948.25,1381969.625,1381969.625,328922443715
1382871.625,1412776.0,1380850.125,1397599.125,1397599.125,358312457880
1397985.875,1404349.125,1377922.375,1385279.25,1385279.25,308520355259
1386027.375,1400593.875,1369885.25,1396229.5,1396229.5,282621672400
1396467.625,1396784.875,1364918.75,1368626.0,1368626.0,293575347280
1371369.625,1417902.875,1365188.375,1417457.625,1417457.625,267363916980
1417797.625,1429880.875,1414841.0,1424372.25,1424372.25,273008905800
1424935.0,1468401.875,1426576.625,1449913.5,1449913.5,373073078544
1450819.0,1492105.5,1448291.875,1490181.25,1490181.25,507983402343
1490192.625,1508739.625,1468584.625,1496666.625,1496666.625,599686410335
1498212.75,1508853.75,1495222.75,1502703.5,1502703.5,480561752030
1502794.375,1530484.5,1494893.125,1530704.375,1530704.375,469145796535
1531170.0,1627594.5,1532194.75,1615321.375,1615321.375,810869542480
1614673.75,1663178.25,1604118.25,1638504.875,1638504.875,538346551735
1639587.625,1691398.0,1635692.625,1688227.25,1688227.25,661423317865
1688941.0,1825517.625,1688091.25,1745147.875,1745147.875,1059512757490
1748779.625,1842402.25,1739457.5,1764984.625,1764984.625,1073476473250
1766528.0,1791480.25,1750290.125,1791480.25,1791480.25,661002598145
1792240.375,1815710.125,1769875.25,1815698.75,1815698.75,1228156059920
1815937.625,1951952.375,1810747.625,1951952.375,1951952.375,1518113448000
1952564.0,2086291.625,1953853.125,1997301.25,1997301.25,1328894413600
1998621.125,2020972.875,1951367.625,2019510.5,2019510.5,1034794470730
2011871.5,2112575.0,1983721.0,2076221.375,2076221.375,897947175530
2073065.375,2088911.25,1900696.125,1935304.25,1935304.25,831687851440
1934047.125,2034918.125,1853188.625,2025849.125,2025849.125,650588129329
2021303.25,2055604.125,1994717.875,2031315.5,2031315.5,490949248200
2030787.625,2040487.75,1905586.0,1942713.0,1942713.0,817490999610
1946367.125,1991323.0,1884826.5,1933755.625,1933755.625,1069248852030
1925148.5,2085816.125,1858680.125,2063440.5,2063440.5,1194616394750
2040563.125,2149110.5,2034997.875,2131171.5,2131171.5,1009160786690
2141011.25,2238267.0,2131616.0,2219496.75,2219496.75,1292241569030
2215622.25,2327830.25,2205215.5,2327830.25,2327830.25,1073437390960
2308066.5,2366186.0,2275948.5,2280122.5,2280122.5,1282216977250
2282345.25,2574493.0,2253981.0,2422754.0,2422754.0,2165050936270
2442997.75,2609692.5,2432360.5,2609149.75,2609149.75,1550307808530
2610218.25,2821948.0,2609893.25,2732893.5,2732893.5,1929613194810
2735801.5,3091790.0,2558644.75,2580517.25,2580517.25,2694396953830
2598329.0,2877445.75,2318183.75,2461931.0,2461931.0,1971270919940
2455056.5,2526519.25,2074502.375,2279110.0,2279110.0,1900847558400
2296112.25,2534500.75,2296112.25,2411995.25,2411995.25,1283466081800
2416056.5,2586087.75,2357628.25,2532599.0,2532599.0,1116764976950
2532318.25,2588093.5,2387230.75,2444967.25,2444967.25,1622849057550
2458139.0,2584319.0,2404304.25,2558561.25,2558561.25,1728711061190
2560710.0,2745942.75,2560641.25,2699257.5,2699257.5,1853231347670
2694941.75,2780681.0,2658593.25,2780681.0,2780681.0,1471636169580
2786457.75,2885000.25,2708073.0,2810627.0,2810627.0,1692789998380
2846875.0,2889447.5,2740443.75,2807073.25,2807073.25,1514414356000
2807732.5,3000817.5,2804894.75,3000817.5,3000817.5,1529341206090
3005318.5,3349459.5,3004995.75,3199482.75,3199482.75,2335034676620
3206388.5,3212270.75,3032702.0,3068707.25,3068707.25,1704661463890
3055600.0,3158766.75,3009119.0,3146671.25,3146671.25,1436909079040
3148712.25,3262363.5,3143087.75,3174781.5,3174781.5,1516611013490
3179649.5,3317768.5,3087918.75,3314080.75,3314080.75,2269817820110
3308122.0,3369047.5,3193579.5,3324472.0,3324472.0,1969434740000
3318976.25,3371018.25,2847081.0,3006605.25,3006605.25,2904751010410
3030661.5,3148184.75,2992146.25,3060859.0,3060859.0,2006610860000
3060701.0,3131700.25,2699331.75,2804302.25,2804302.25,1898230087200
2796705.25,2847746.75,2499272.75,2784458.0,2784458.0,2289248249250
2790095.5,2873487.5,2696412.0,2851010.0,2851010.0,1352955098110
2845859.25,3039635.0,2812974.75,3006456.0,3006456.0,1737065265660
3005856.25,3013497.25,2848611.5,2882396.25,2882396.25,1333194076400
2883233.25,3021562.75,2883539.25,2941086.5,2941086.5,1643219665890
2942971.75,3152903.0,2945402.25,3105317.5,3105317.5,2115463858140
3091215.75,3170098.25,3039373.75,3072270.0,3072270.0,1858351347640
3074475.0,3107269.75,3016518.25,3081543.0,3081543.0,1250586561750
3083741.5,3132108.0,3083367.5,3112426.0,3112426.0,1090029973700
3105180.5,3127200.5,2929053.25,2958001.5,2958001.5,1114330415640
2956334.75,3041387.75,2893823.5,2934604.25,2934604.25,1315886277270
2935919.0,2966478.0,2692217.75,2806894.25,2806894.25,1883697865600
2806894.25,2909614.25,2654452.75,2909614.25,2909614.25,1698256259980
2910275.5,2963355.25,2839195.0,2929364.5,2929364.5,1346900683090
2921138.75,2966877.0,2865461.75,2910543.25,2910543.25,1088856439180
2910451.5,2928882.5,2836389.5,2839147.75,2839147.75,984522256857
2852606.25,2878550.5,2768639.25,2786172.0,2786172.0,892556960709
2788289.25,2878574.0,2740726.75,2869432.0,2869432.0,920137612229
2860376.5,2977580.75,2842866.75,2947617.75,2947617.75,1108333514080
2944100.0,3024302.25,2938901.75,2989934.75,2989934.75,1132604299780
2991348.5,3022787.5,2920931.75,2999704.25,2999704.25,1085484381550
3006748.25,3026210.5,2984898.25,3016565.0,3016565.0,881134685119
3016599.75,3360530.5,2880547.5,2903360.0,2903360.0,1057537471990
2905216.0,2964086.5,2872985.5,2964086.5,2964086.5,845338805756
2965550.5,3038034.75,2905022.0,2905801.25,2905801.25,609045531360
2913658.75,2918495.0,2665887.25,2724956.5,2724956.5,1276246536000
2740266.0,2773125.25,2643398.75,2683783.0,2683783.0,1526564480000
2678020.0,2755297.75,2605012.5,2727697.0,2727697.0,1270595791480
2732086.0,2755777.5,2661547.25,2680083.25,2680083.25,949969594614
2683141.0,2686542.5,2462868.5,2519408.5,2519408.5,995542782195
2515776.25,2516926.5,2245361.75,2254894.0,2254894.0,1120879248720
2247132.75,2322477.75,2079103.75,2175582.5,2175582.5,1333508512540
2178739.25,2514855.25,2181541.5,2512599.0,2512599.0,1355020452800
2518360.75,2683888.75,2440778.25,2607047.0,2607047.0,1700402215470
2611769.25,2690847.25,2534915.75,2554221.25,2554221.25,1398882336950
2550244.0,3250437.25,2549313.25,3157430.75,3157430.75,2520543284460
3180750.5,3180523.5,2931307.0,2982102.25,2982102.25,1664951875610
2983074.5,3199698.75,2970868.0,3141236.5,3141236.5,1315831210010
3138978.5,3165895.75,2966653.75,3047426.75,3047426.75,1197407452400
3049993.75,3094228.75,3007707.25,3068611.25,3068611.25,965156706037
3071551.75,3085468.25,2776467.0,2883673.75,2883673.75,1634176512790
2885117.5,2922745.75,2740019.0,2812470.0,2812470.0,1042290169140
2822766.25,3005933.75,2814143.75,2980237.0,2980237.0,880206056800
2989104.75,3255835.5,2988006.0,3156456.5,3156456.5,1550804533040
3154220.25,3156175.5,3025872.5,3063684.5,3063684.5,903161324761
3061369.75,3099070.5,2971991.5,3099208.0,3099208.0,793515202173
3106020.0,3231202.0,3048062.75,3216729.25,3216729.25,962751042901
3212209.5,3268406.5,3009629.0,3045511.25,3045511.25,1484146967520
3055449.0,3102293.5,2992343.5,3041615.5,3041615.5,1228632463450
3040370.25,3172485.25,3031173.75,3161575.75,3161575.75,907191313293
3164055.75,3269777.5,3092995.5,3265897.75,3265897.75,1130160872400
3267860.0,3710374.5,3242147.0,3668534.25,3668534.25,2194302052910
3673835.0,3714073.75,3558791.0,3622913.75,3622913.75,1245645085540
3621606.25,3835980.75,3583590.5,3802490.0,3802490.0,1668083725980
3792677.0,3923209.5,3769579.5,3849929.0,3849929.0,1973134586850
3850446.75,3880725.25,3694549.25,3804098.5,3804098.5,1671838065600
3803381.5,3949607.0,3794154.25,3866392.25,3866392.25,1732482849990
3857862.0,4201725.0,3864449.75,4168497.0,4168497.0,2307916031670
4168508.25,4510255.5,4126339.5,4435795.0,4435795.0,2534460909510
4430462.5,4805392.5,4405067.5,4649585.5,4649585.5,3606069552780
4641412.5,4925587.5,4536911.5,4925587.5,4925587.5,2805040693590
4927706.5,5047144.0,4439920.5,4747243.5,4747243.5,3698473253490
4768142.0,4970418.0,4553239.5,4966599.5,4966599.5,2578310919370
4975462.5,5104799.5,4833543.0,4940205.5,4940205.5,2912055866820
4931823.0,4982166.5,4572617.0,4737989.5,4737989.5,3349931187800
4711945.5,4832097.0,4521543.5,4775660.0,4775660.0,3388774577840
4770660.5,4778609.0,4634657.0,4656212.5,4656212.5,2403217891080
4659425.0,4673448.5,4538468.5,4554060.0,4554060.0,3187468965260
4550202.5,4673467.0,4167378.0,4638385.0,4638385.0,4257995216010
4625365.5,4811116.5,4615536.5,4672328.0,4672328.0,2667113810960
4656662.0,4932979.5,4653563.5,4886311.5,4886311.5,2297074083040
4884214.5,4992211.0,4861706.0,4898771.5,4898771.5,1936345956090
4899287.0,4907377.0,4784381.5,4877256.0,4877256.0,1693895031970
4869075.5,4949186.5,4837912.0,4912332.0,4912332.0,1723185132130
4914092.0,4924166.5,4729062.0,4899858.0,4899858.0,2190550586960
4907180.5,5198570.5,4896973.0,5147505.5,5147505.5,2794726832000
5137770.0,5188318.5,5016967.0,5128110.0,5128110.0,2176748130030
5117203.0,5318631.5,5112615.5,5284541.0,5284541.0,2185245604730
5282709.0,5482426.5,5248328.0,5482426.5,5482426.5,2912762893470
5492972.5,5575477.5,5008633.0,5131382.0,5131382.0,3050674969010
5138666.5,5283022.5,4950749.0,5127553.0,5127553.0,2162910985600
5137253.5,5184409.5,4646764.5,4796011.5,4796011.5,3382016093940
4786931.5,5009215.0,4515825.5,4952831.0,4952831.0,3053238599070
4952899.0,5219755.0,4950361.0,5201503.5,5201503.5,2457666095620
5192474.5,5244787.0,5070487.0,5184340.5,5184340.5,2078997453270
5190292.0,5255650.5,4608906.0,4782589.5,4782589.5,3054625689970
4783788.5,4873146.0,4652935.0,4779547.0,4779547.0,1567784561200
4783256.5,4801210.5,4468508.0,4670755.0,4670755.0,1902190742680
4670223.0,4810956.5,4620433.5,4699863.0,4699863.0,1758895276110
4708458.0,4894161.0,4609762.0,4657819.0,4657819.0,2102406791520
4659138.0,4662526.0,4277531.0,4391559.0,4391559.0,2510352366410
4383392.5,4439687.5,3574080.5,3574842.25,3574842.25,3077823716030
3587703.0,4227049.5,3329179.75,4118436.5,4118436.5,4696486207890
4118697.0,4312407.0,3948910.75,4104306.5,4104306.5,2058810664000
4083066.25,4149444.5,3901188.0,4059546.25,4059546.25,1404006461610
4068848.75,4605124.5,4064036.75,4589204.0,4589204.0,2193689750940
4598901.5,4618930.0,4376466.0,4436629.0,4436629.0,1767860468970
4426897.0,4535878.0,4351789.5,4418332.5,4418332.5,1373060237500
4413265.0,4439653.5,4092616.5,4107759.25,4107759.25,1596793281600
4104342.75,4267177.5,4016341.75,4110424.25,4110424.25,1352702833560
4109541.25,4323842.0,4069532.0,4293489.5,4293489.5,1050745684710
4297735.0,4297735.0,4151407.5,4169380.0,4169380.0,869477434480
4167953.5,4486773.0,4165339.75,4451535.5,4451535.5,1558134320820
4454188.5,4514400.0,4398528.0,4424823.5,4424823.5,1186523668380
4425494.0,4821391.0,4424033.0,4812329.5,4812329.5,1932506596800
4808274.0,4901821.5,4704579.5,4784032.0,4784032.0,1962233104000
4780468.0,4812391.0,4626199.0,4763759.0,4763759.0,1564301626190
4767238.0,4987308.0,4761230.5,4964742.5,4964742.5,1381672942190
4967420.0,5040829.5,4885901.0,5040829.5,5040829.5,1383001795640
5031752.0,5117743.0,5020684.0,5037030.5,5037030.5,1635551137630
5036048.5,5087367.5,4861140.0,4930346.5,4930346.5,1470854402460
4932504.5,4958674.0,4810868.0,4830986.5,4830986.5,1275630587330
4831580.5,4981306.0,4739063.5,4943001.0,4943001.0,1326729704030
4938490.0,5038674.5,4932749.0,5001561.5,5001561.5,1224343004780
4999891.0,5085176.0,4944620.5,5065734.5,5065734.5,1037806779680
5068915.5,5293253.0,5041418.0,5272775.5,5272775.5,1502607370600
5277396.0,5574755.5,5214518.5,5453512.0,5453512.0,2249895722830
5458300.5,5578443.0,5403099.5,5422155.5,5422155.5,1810949095520
5430387.0,5514625.5,5398802.0,5460969.0,5460969.0,1382960856390
5464476.5,6165957.0,5463808.0,6165957.0,6165957.0,3160130562890
6185484.0,6594282.5,6155873.5,6356895.0,6356895.0,4069837443640
6352752.0,6571324.0,6294341.5,6564671.0,6564671.0,1878777018110
6569365.0,6587961.0,6167107.0,6395743.0,6395743.0,2225752102710
6406308.0,6504208.0,6238955.0,6453255.0,6453255.0,2263275634330
6471277.5,6560718.0,6194572.0,6333777.5,6333777.5,2058228428640
6331868.0,6330635.5,5825300.0,6325250.5,6325250.5,2714509958580
6317388.0,6478937.5,6255629.0,6438354.5,6438354.5,2008182075090
6437891.5,6860832.0,6360627.0,6800813.5,6800813.5,2663590149000
6784228.5,7008329.5,6748343.0,6823609.5,6823609.5,2496914192400
6829334.0,6874133.5,6552932.0,6811926.0,6811926.0,2306721088040
6809182.5,6864383.5,6471041.5,6695390.5,6695390.5,2711701522910
6701261.5,6707137.5,6217026.5,6243500.5,6243500.5,3090547610850
6241196.0,6482368.0,6087729.0,6478103.5,6478103.5,2215755171230
6474893.5,6702981.0,6436372.5,6663541.5,6663541.5,2149818589600
6657798.0,6767839.0,6449792.0,6503339.0,6503339.0,1923845000100
6511123.5,6611134.0,6400168.0,6472053.5,6472053.5,1579367882400
6473572.5,7037673.5,6439981.0,6925912.0,6925912.0,3217735158400
6882019.0,6984095.5,6785264.0,6887221.0,6887221.0,1990886492480
6888895.5,7232258.5,6824560.5,7229795.5,7229795.5,2583452504030
7199137.0,7511714.0,7111910.0,7511714.0,7511714.0,3186055342080
7523324.5,8184440.5,7520428.0,7869168.5,7869168.5,5173596375810
7879207.0,8306430.5,7780826.5,8038742.5,8038742.5,3758371266470
7990473.0,8356711.5,7841916.0,8230784.5,8230784.5,2770157373380
8258187.0,8495699.0,8178633.5,8257262.5,8257262.5,2653514564150
8252591.5,8271878.0,7787714.0,7821598.5,7821598.5,3465878518080
7821977.5,8059163.5,7808985.0,7947979.5,7947979.5,2588006830000
7944642.5,8654767.0,7928575.5,8303306.5,8303306.5,5122662869240
8288992.0,8296513.5,7912655.5,7987522.5,7987522.5,3607399157110
8021234.5,8168966.5,7208715.0,7411456.5,7411456.5,5832562766240
7411982.5,7697034.5,6947920.0,7119685.5,7119685.5,5497083686610
7050086.0,7419194.5,6180573.5,6654439.0,6654439.0,10017720967700
6641220.0,7619610.0,6555540.0,7343087.0,7343087.0,7011457755450
7345314.5,7559865.0,7198583.5,7404236.0,7404236.0,3567367326950
7403131.5,8110543.0,7400411.0,8091133.5,8091133.5,4646257439170
8099650.0,8732248.0,7929403.5,8632016.0,8632016.0,5618718579810
8612146.0,8775432.0,8294893.5,8428393.0,8428393.0,5085763861900
8415514.0,8620818.0,8159928.0,8517127.0,8517127.0,4009412188300
8490756.0,8856684.0,8412114.0,8780348.0,8780348.0,3440820989280
8783166.0,9133614.0,8745170.0,8987819.0,8987819.0,3823306368110
8993409.0,9089771.0,8517245.0,8807762.0,8807762.0,4667941895040
8815063.0,9030368.0,8821644.0,8957990.0,8957990.0,3943651907060
8935014.0,8972858.0,8702370.0,8702370.0,8702370.0,4573968505080
8740530.0,9087052.0,8603601.0,8952035.0,8952035.0,5486619182990
8939041.0,9534720.0,8884203.0,9534720.0,9534720.0,4709441731310
9532681.0,10328474.0,9518093.0,10123367.0,10123367.0,5940839928450
10147420.0,10702099.0,10156118.0,10702099.0,10702099.0,6162175542480
10707637.0,10934440.0,10514328.0,10897301.0,10897301.0,6878057600530
10917452.0,12447546.0,10383706.0,10686423.0,10686423.0,12502170507300
10706070.0,11724594.0,10000328.0,11126788.0,11126788.0,9036046797050
11088733.0,12009641.0,10526354.0,11880757.0,11880757.0,7342523767840
11883680.0,12253777.0,11804443.0,11987922.0,11987922.0,5562272198920
11996690.0,12836806.0,11758115.0,12257477.0,12257477.0,7153561398300
12249034.0,12650277.0,12013668.0,12650277.0,12650277.0,6654829851630
12681205.0,13055201.0,12555829.0,12932718.0,12932718.0,7483150041250
12939990.0,15699822.0,12966340.0,15615465.0,15615465.0,13828779667000
15587711.0,19554884.0,15337920.0,19554884.0,19554884.0,19610600704600
19449134.0,20084310.0,15671809.0,18091300.0,18091300.0,23077340481900
18040966.0,18324518.0,14930940.0,16572318.0,16572318.0,15189053009800
16561618.0,17306478.0,14441463.0,16874360.0,16874360.0,14666611238100
16843790.0,19047592.0,16815880.0,18424190.0,18424190.0,13221255532800
18405698.0,19418972.0,18076300.0,19004556.0,19004556.0,15936396261100
19096876.0,19286894.0,17435956.0,17789114.0,17789114.0,14069036008100
17763528.0,18588838.0,17587600.0,18018154.0,18018154.0,14986917737100
18058728.0,19738044.0,18078816.0,19264222.0,19264222.0,15568564082200
19322320.0,21450782.0,19055772.0,21212196.0,21212196.0,13861135561100
21188698.0,21855828.0,20643062.0,20844524.0,20844524.0,14499732476300
20807062.0,21036906.0,20019496.0,20746552.0,20746552.0,16106793056900
20751004.0,20855858.0,18731890.0,19273676.0,19273676.0,18317185671500
19255896.0,19394404.0,17365684.0,17954402.0,17954402.0,23921454053700
17973626.0,18994196.0,16558763.0,17072190.0,17072190.0,17843213104600
17174928.0,17220308.0,12732900.0,14893252.0,14893252.0,23901474106500
15019123.0,16800590.0,14890022.0,15827217.0,15827217.0,14090219777800
15729233.0,15748399.0,13725959.0,15000872.0,15000872.0,12465681318700
15076384.0,15739864.0,14483793.0,15097811.0,15097811.0,11479163035700
15108575.0,17674060.0,15120349.0,17307928.0,17307928.0,14463910844000
17376410.0,18158560.0,16222631.0,17005322.0,17005322.0,13407561629400
17032808.0,17057946.0,14911238.0,15622382.0,15622382.0,13194503267000
15717893.0,16293831.0,15235667.0,15628932.0,15628932.0,13890002605600
15656338.0,15656338.0,13169776.0,13811838.0,13811838.0,15411818857300
13753721.0,15329903.0,13600658.0,15094262.0,15094262.0,12940329363200
15047133.0,15046287.0,14026068.0,14548333.0,14548333.0,10962700800000
14514031.0,16400157.0,13990142.0,15918331.0,15918331.0,17899344238000
15914188.0,16565566.0,15788165.0,16172952.0,16172952.0,17950689456200
